"filename", "language", "C++", "Shell Script", "Markdown", "Properties", "YAML", "Dart", "Java", "Objective-C", "Swift", "Ruby", "C", "Gradle", "XML", "comment", "blank", "total"
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/example/test_driver/integration_test.dart", "Dart", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/lib/path_provider_linux.dart", "Dart", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/lib/src/get_application_id.dart", "Dart", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 2, 10
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/lib/src/get_application_id_real.dart", "Dart", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 12, 12, 79
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/lib/src/get_application_id_stub.dart", "Dart", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 2, 7
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/lib/src/path_provider_linux.dart", "Dart", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 15, 16, 93
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/pubspec.yaml", "YAML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/test/get_application_id_test.dart", "Dart", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 3, 13, 63
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux/test/path_provider_linux_test.dart", "Dart", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 4, 10, 65
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/CHANGELOG.md", "Markdown", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 98
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/README.md", "Markdown", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 58
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/android/build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 7, 32
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/android/gradle.properties", "Properties", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/android/gradle/wrapper/gradle-wrapper.properties", "Properties", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/android/settings.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/android/src/main/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/android/src/main/java/eu/simonbinder/sqlite3_flutter_libs/Sqlite3FlutterLibsPlugin.java", "Java", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 5, 9, 45
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/example/README.md", "Markdown", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/example/pubspec.yaml", "YAML", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 42, 14, 72
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/ios/Classes/Sqlite3FlutterLibsPlugin.h", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/ios/Classes/Sqlite3FlutterLibsPlugin.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/ios/sqlite3_flutter_libs.podspec", "Ruby", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 5, 4, 30
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/lib/sqlite3_flutter_libs.dart", "Dart", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17, 7, 38
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/linux/include/sqlite3_flutter_libs/sqlite3_flutter_libs_plugin.h", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/linux/sqlite3_flutter_libs_plugin.cc", "C++", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/macos/Classes/Sqlite3FlutterLibsPlugin.h", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/macos/Classes/Sqlite3FlutterLibsPlugin.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/macos/sqlite3_flutter_libs.podspec", "Ruby", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 4, 2, 25
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/pubspec.yaml", "YAML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/windows/include/sqlite3_flutter_libs/sqlite3_flutter_libs_plugin.h", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/windows/sqlite3_flutter.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 3
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/ephemeral/.plugin_symlinks/sqlite3_flutter_libs/windows/sqlite3_flutter_libs_plugin.cpp", "C++", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/generated_plugin_registrant.cc", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 12
"/Users/stai/Documents/dev/mimikami/packages/local_db/linux/flutter/generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/stai/Documents/dev/mimikami/packages/local_db/macos/Flutter/GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 4, 11
"/Users/stai/Documents/dev/mimikami/packages/local_db/macos/Flutter/ephemeral/flutter_export_environment.sh", "Shell Script", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 13
"/Users/stai/Documents/dev/mimikami/packages/local_db/pubspec.yaml", "YAML", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 72
"/Users/stai/Documents/dev/mimikami/packages/local_db/test/database.dart", "Dart", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 2, 8, 31
"/Users/stai/Documents/dev/mimikami/packages/local_db/test/database_test.dart", "Dart", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 8, 33
"/Users/stai/Documents/dev/mimikami/packages/local_db/test/local_db_test.dart", "Dart", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 6, 5, 16
"/Users/stai/Documents/dev/mimikami/packages/local_db/windows/flutter/generated_plugin_registrant.cc", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 12
"/Users/stai/Documents/dev/mimikami/packages/local_db/windows/flutter/generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/stai/Documents/dev/mimikami/packages/receive_share/CHANGELOG.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/stai/Documents/dev/mimikami/packages/receive_share/README.md", "Markdown", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 40
"/Users/stai/Documents/dev/mimikami/packages/receive_share/analysis_options.yaml", "YAML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 11
"/Users/stai/Documents/dev/mimikami/packages/receive_share/android/app/src/main/java/io/flutter/plugins/GeneratedPluginRegistrant.java", "Java", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 4, 26
"/Users/stai/Documents/dev/mimikami/packages/receive_share/android/local.properties", "Properties", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/stai/Documents/dev/mimikami/packages/receive_share/ios/Flutter/flutter_export_environment.sh", "Shell Script", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 14
"/Users/stai/Documents/dev/mimikami/packages/receive_share/ios/Runner/GeneratedPluginRegistrant.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 20
"/Users/stai/Documents/dev/mimikami/packages/receive_share/ios/Runner/GeneratedPluginRegistrant.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 4, 7, 22
"/Users/stai/Documents/dev/mimikami/packages/receive_share/lib/receive_share.dart", "Dart", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/stai/Documents/dev/mimikami/packages/receive_share/lib/src/receive_share_widget.dart", "Dart", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 14, 10, 66
"/Users/stai/Documents/dev/mimikami/packages/receive_share/linux/flutter/generated_plugin_registrant.cc", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 12
"/Users/stai/Documents/dev/mimikami/packages/receive_share/linux/flutter/generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/stai/Documents/dev/mimikami/packages/receive_share/macos/Flutter/GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 4, 11
"/Users/stai/Documents/dev/mimikami/packages/receive_share/macos/Flutter/ephemeral/flutter_export_environment.sh", "Shell Script", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 13
"/Users/stai/Documents/dev/mimikami/packages/receive_share/pubspec.yaml", "YAML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 68
"/Users/stai/Documents/dev/mimikami/packages/receive_share/test/receive_share_test.dart", "Dart", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 3, 13
"/Users/stai/Documents/dev/mimikami/packages/receive_share/windows/flutter/generated_plugin_registrant.cc", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 12
"/Users/stai/Documents/dev/mimikami/packages/receive_share/windows/flutter/generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/CHANGELOG.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/README.md", "Markdown", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 40
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/analysis_options.yaml", "YAML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 11
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/android/app/src/main/java/io/flutter/plugins/GeneratedPluginRegistrant.java", "Java", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 4, 26
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/android/local.properties", "Properties", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/ios/Flutter/flutter_export_environment.sh", "Shell Script", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 14
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/ios/Runner/GeneratedPluginRegistrant.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 20
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/ios/Runner/GeneratedPluginRegistrant.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 4, 7, 22
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/control_button_section_widget.dart", "Dart", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 4, 19, 110
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/control_button_widget.dart", "Dart", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 12, 4, 53
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/control_engine_widget.dart", "Dart", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 3, 12, 86
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/control_language_widget.dart", "Dart", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 12, 103
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/control_slider_section_widget.dart", "Dart", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 2, 11, 86
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/control_slider_widget.dart", "Dart", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/initialize_tts.dart", "Dart", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 20, 31, 151
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/platform_state.dart", "Dart", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/text_to_speech_state.dart", "Dart", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 8, 45
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/text_to_speech_widget.dart", "Dart", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 6, 13, 60
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/text_to_speech_widget_state.dart", "Dart", 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 52, 52, 300
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/tts_contens_view_widget.dart", "Dart", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 5, 16, 75
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/tts_controller_widget.dart", "Dart", 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 8, 13, 118
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/tts_repository.dart", "Dart", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 2, 6, 29
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/src/tts_repository_impl.dart", "Dart", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 7, 19, 95
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/lib/text_to_speech.dart", "Dart", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/linux/flutter/generated_plugin_registrant.cc", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 12
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/linux/flutter/generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/macos/Flutter/GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3, 4, 13
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/macos/Flutter/ephemeral/flutter_export_environment.sh", "Shell Script", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 13
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/pubspec.yaml", "YAML", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 32, 10, 70
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/test/text_to_speech_test.dart", "Dart", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 3, 13
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/windows/flutter/generated_plugin_registrant.cc", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 12
"/Users/stai/Documents/dev/mimikami/packages/text_to_speech/windows/flutter/generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/CHANGELOG.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/README.md", "Markdown", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 40
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/analysis_options.yaml", "YAML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/android/app/src/main/java/io/flutter/plugins/GeneratedPluginRegistrant.java", "Java", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 3, 4, 28
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/android/local.properties", "Properties", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/ios/Flutter/flutter_export_environment.sh", "Shell Script", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 14
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/ios/Runner/GeneratedPluginRegistrant.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 20
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/ios/Runner/GeneratedPluginRegistrant.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 4, 8, 29
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/lib/src/html_to_string.dart", "Dart", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 21, 19, 77
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/lib/web_scraping.dart", "Dart", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/linux/flutter/generated_plugin_registrant.cc", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 12
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/linux/flutter/generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/macos/Flutter/GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 4, 11
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/macos/Flutter/ephemeral/flutter_export_environment.sh", "Shell Script", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 13
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/pubspec.yaml", "YAML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 65
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/test/web_scraping_test.dart", "Dart", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 3, 13
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/windows/flutter/generated_plugin_registrant.cc", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 12
"/Users/stai/Documents/dev/mimikami/packages/web_scraping/windows/flutter/generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"Total", "-", 338, 126, 442, 28, 359, 2381, 180, 98, 28, 80, 4, 52, 6, 1161, 1494, 6777